novel,source_file,doc_id,chain_id,animacy,character,canonical_name,mentions,role,notes
Novel1,Novel1_roles.csv,Novel1,265,0,0,"you , Miss -- Mrs. Belasys","Slowbridge | Slowbridge | you , Miss -- Mrs. Belasys | he | `` I | I | I | I | he | his",,
Novel1,Novel1_roles.csv,Novel1,266,0,0,such a wedding,such a wedding | It | it,,
Novel1,Novel1_roles.csv,Novel1,267,1,0,a fool to speak as I did,me | my | he | himself | I | a fool to speak as I did | I | my,,
Novel1,Novel1_roles.csv,Novel1,268,0,0,such a bride,such a bride,,
Novel1,Novel1_roles.csv,Novel1,269,1,0,you,you | you | She,,
Novel1,Novel1_roles.csv,Novel1,270,0,0,my happiness,my happiness,,
Novel1,Novel1_roles.csv,Novel1,271,0,0,"a dashing , adventurous air , which carried all before it","a dashing , adventurous air , which carried all before it",,
Novel1,Novel1_roles.csv,Novel1,272,0,0,a dashing,a dashing,,
Novel1,Novel1_roles.csv,Novel1,273,0,0,her logical manner,her logical manner,,
Novel1,Novel1_roles.csv,Novel1,274,0,0,Brazil,Brazil,,
Novel1,Novel1_roles.csv,Novel1,275,0,0,a rumor,a rumor,,
Novel1,Novel1_roles.csv,Novel1,276,0,0,silver-mines,silver-mines | them,,
Novel1,Novel1_roles.csv,Novel1,277,0,0,diamonds,diamonds,,
Novel1,Novel1_roles.csv,Novel1,278,0,0,"Brazil , where he had spent the last two years","Brazil , where he had spent the last two years",,
Novel1,Novel1_roles.csv,Novel1,279,0,0,the last two years,the last two years,,
Novel1,Novel1_roles.csv,Novel1,280,0,0,a second,a second | a second,,
Novel1,Novel1_roles.csv,Novel1,281,0,0,splendors of the kind,splendors of the kind,,
Novel1,Novel1_roles.csv,Novel1,282,1,0,her then,then | me | she | I | I | me | she | I | you | you | she | me | me | me | me | she | I | You | her then | she | her | she | me | she | I | she,,
Novel1,Novel1_roles.csv,Novel1,283,1,0,You,You | you | you | he,,
Novel1,Novel1_roles.csv,Novel1,284,0,0,"Her present to Lucia , who was one of her bridesmaids","Her present to Lucia , who was one of her bridesmaids",,
Novel1,Novel1_roles.csv,Novel1,285,0,0,one of her bridesmaids,one of her bridesmaids,,
Novel1,Novel1_roles.csv,Novel1,286,0,0,now,now,,
Novel1,Novel1_roles.csv,Novel1,287,0,0,the train,the train | the train,,
Novel1,Novel1_roles.csv,Novel1,288,0,0,Now -- I wish you,Now -- I wish you | it,,
Novel1,Novel1_roles.csv,Novel1,289,0,0,"her father and husband , and Miss Belinda , whose bonnet-strings were bedewed with tears","her father and husband , and Miss Belinda , whose bonnet-strings were bedewed with tears",,
Novel1,Novel1_roles.csv,Novel1,290,1,0,"her father and husband , and Miss Belinda","her father and husband , and Miss Belinda",,
Novel1,Novel1_roles.csv,Novel1,291,1,0,you,you,,
Novel1,Novel1_roles.csv,Novel1,292,1,0,her father and husband,her father and husband,,
Novel1,Novel1_roles.csv,Novel1,293,1,0,You,You | You | You | you | you | me | he,,
Novel1,Novel1_roles.csv,Novel1,294,0,0,bonnet-strings,bonnet-strings,,
Novel1,Novel1_roles.csv,Novel1,295,0,0,hands,hands,,
Novel1,Novel1_roles.csv,Novel1,296,0,0,somebody meeker,somebody meeker,,
Novel1,Novel1_roles.csv,Novel1,297,0,0,obeying people,obeying people,,
Novel1,Novel1_roles.csv,Novel1,298,0,0,"a large bouquet , which Octavia herself had given him out of her abundance","a large bouquet , which Octavia herself had given him out of her abundance",,
Novel1,Novel1_roles.csv,Novel1,299,0,0,a large bouquet,a large bouquet | his bouquet,,
Novel1,Novel1_roles.csv,Novel1,300,0,0,her abundance,her abundance,,
Novel1,Novel1_roles.csv,Novel1,301,1,0,you,you | he | his,,
Novel1,Novel1_roles.csv,Novel1,302,0,0,his loftiest manner,his loftiest manner,,
Novel1,Novel1_roles.csv,Novel1,303,1,0,Miss,you | Miss,,
Novel1,Novel1_roles.csv,Novel1,304,1,0,You,You | you | your | me | he | me | I,,
Novel1,Novel1_roles.csv,Novel1,305,1,0,Perhaps we,you | Perhaps we,,
Novel1,Novel1_roles.csv,Novel1,306,0,0,the kind of girl you would have chosen of your own will,the kind of girl you would have chosen of your own will | the kind,,
Novel1,Novel1_roles.csv,Novel1,307,0,0,your own will,your own will,,
Novel1,Novel1_roles.csv,Novel1,308,0,0,the station,the station,,
Novel1,Novel1_roles.csv,Novel1,309,1,0,You,You | your | she | I | I | I | I | I,,
Novel1,Novel1_roles.csv,Novel1,310,0,0,several seconds,several seconds,,
Novel1,Novel1_roles.csv,Novel1,311,0,0,a large and brilliant drop of moisture,a large and brilliant drop of moisture,,
Novel1,Novel1_roles.csv,Novel1,312,0,0,a great deal,a great deal | it,,
Novel1,Novel1_roles.csv,Novel1,313,0,0,the calyx of the lily which formed the centre-piece of his bouquet,the calyx of the lily which formed the centre-piece of his bouquet,,
Novel1,Novel1_roles.csv,Novel1,314,0,0,the lily which formed the centre-piece of his bouquet,the lily which formed the centre-piece of his bouquet,,
Novel1,Novel1_roles.csv,Novel1,315,0,0,the centre-piece of his bouquet,the centre-piece of his bouquet,,
Novel1,Novel1_roles.csv,Novel1,316,0,0,_ exactly what you wanted,_ exactly what you wanted,,
Novel1,Novel1_roles.csv,Novel1,317,1,0,you,you | you | you | you | He | his | me,,
Novel1,Novel1_roles.csv,Novel1,318,0,0,something to give too,something to give too,,
Novel1,Novel1_roles.csv,Novel1,319,0,0,That,a good many years | That,,
Novel1,Novel1_roles.csv,Novel1,320,0,0,them,them,,
Novel1,Novel1_roles.csv,Novel1,321,0,0,his seat pale,his seat pale,,
Novel1,Novel1_roles.csv,Novel1,322,0,0,this mean that you refuse me,this mean that you refuse me | that | It,,
Novel1,Novel1_roles.csv,Novel1,323,1,0,you,you | he | He,,
Novel1,Novel1_roles.csv,Novel1,324,0,0,your answer is ` no ',your answer is ` no ',,
Novel1,Novel1_roles.csv,Novel1,325,1,0,your,your | She | her | she | my | she | she | She | she | she | she | I | I | I,,
Novel1,Novel1_roles.csv,Novel1,326,0,0,myself,no | no | he | I | I | I | myself | I | He | him | no,,
Novel1,Novel1_roles.csv,,,,,,,,
Novel1,Novel1_roles.csv,,,,,,,,
Novel1,Novel1_roles.csv,,https://grokipedia.com/page/the_fair_barbarian#original-novel,,,,,,
Novel10,Novel10_roles.csv,Novel10,1,0,0,"no more of Heaven , my lord","no more of Heaven , my lord | that",,
Novel10,Novel10_roles.csv,Novel10,2,1,1,Dick ; `` and yon,"Dick | himself | he | his | he | Dick | Dickon | ye | I | I | your true friend | ye | ye | Dick | Dick ; `` and yon | Dick | Dickon | Dickon | Dick | him | he | him | he | he | Dick | his | him | His | his | he | Dick , gravely | Dick | he | his | Dick 's | his | Dick | Dick",Hero,
Novel10,Novel10_roles.csv,Novel10,3,1,1,Joan,Joan | Joan | Joan,Ally,
Novel10,Novel10_roles.csv,Novel10,4,0,0,The next morning,The next morning | the morning | the morning,,
Novel10,Novel10_roles.csv,Novel10,5,0,0,the sun,the sun | the sun | the sun | the sun,,
Novel10,Novel10_roles.csv,Novel10,6,0,0,Sir Richard 's wife,Sir Richard 's wife,,
Novel10,Novel10_roles.csv,Novel10,7,0,0,the best advantage with the aid of the Lord Foxham 's baggage,the best advantage with the aid of the Lord Foxham 's baggage,,
Novel10,Novel10_roles.csv,Novel10,8,0,0,the aid of the Lord Foxham 's baggage,the aid of the Lord Foxham 's baggage,,
Novel10,Novel10_roles.csv,Novel10,9,0,0,the Lord Foxham 's baggage,the Lord Foxham 's baggage,,
Novel10,Novel10_roles.csv,Novel10,10,0,0,the Lord Foxham 's,the Lord Foxham 's,,
Novel10,Novel10_roles.csv,Novel10,11,0,0,"that , my lord","that , my lord",,
Novel10,Novel10_roles.csv,Novel10,12,0,0,good reports of Joan,good reports of Joan,,
Novel10,Novel10_roles.csv,Novel10,13,0,0,his impatience,his impatience,,
Novel10,Novel10_roles.csv,Novel10,14,1,0,Gloucester 's,"my | Gloucester | I | my | I | my | Mine | the loss , ' quoth he | the loss | Gloucester 's",,
Novel10,Novel10_roles.csv,Novel10,15,0,0,"some while he made rounds among the soldiery , who were getting to arms in the wintry twilight of the dawn and by the red glow of torches","some while he made rounds among the soldiery , who were getting to arms in the wintry twilight of the dawn and by the red glow of torches | he | His | His | he | his | he | he | He | he | his | he",,
Novel10,Novel10_roles.csv,Novel10,16,0,0,a pair for you,a pair for you,,
Novel10,Novel10_roles.csv,Novel10,17,1,0,you,you | your,,
Novel10,Novel10_roles.csv,Novel10,18,0,0,rounds,rounds,,
Novel10,Novel10_roles.csv,Novel10,19,0,0,"The lad , when for good services I gave him his choice of my favour","The lad , when for good services I gave him his choice of my favour",,
Novel10,Novel10_roles.csv,Novel10,20,0,0,"the soldiery , who were getting to arms in the wintry twilight of the dawn and by the red glow of torches","the soldiery , who were getting to arms in the wintry twilight of the dawn and by the red glow of torches",,
Novel10,Novel10_roles.csv,Novel10,21,0,0,the soldiery,the soldiery,,
Novel10,Novel10_roles.csv,Novel10,22,0,0,good services,good services,,
Novel10,Novel10_roles.csv,Novel10,23,0,0,arms in the wintry twilight of the dawn,arms in the wintry twilight of the dawn,,
Novel10,Novel10_roles.csv,Novel10,24,0,0,the wintry twilight of the dawn,the wintry twilight of the dawn,,
Novel10,Novel10_roles.csv,Novel10,25,0,0,the dawn,the dawn,,
Novel10,Novel10_roles.csv,Novel10,26,0,0,his choice of my favour,his choice of my favour,,
Novel10,Novel10_roles.csv,Novel10,27,0,0,the red glow of torches,the red glow of torches,,
Novel10,Novel10_roles.csv,Novel10,28,0,0,torches,torches,,
Novel10,Novel10_roles.csv,Novel10,29,0,0,at length,at length,,
Novel10,Novel10_roles.csv,Novel10,30,0,0,"the grace of an old , drunken shipman","the grace of an old , drunken shipman",,
Novel10,Novel10_roles.csv,Novel10,31,0,0,the outposts,the outposts,,
Novel10,Novel10_roles.csv,Novel10,32,0,0,"an old , drunken shipman","an old , drunken shipman",,
Novel10,Novel10_roles.csv,Novel10,33,0,0,the frozen forest,the frozen forest,,
Novel10,Novel10_roles.csv,Novel10,34,0,0,His thoughts,His thoughts,,
Novel10,Novel10_roles.csv,Novel10,35,0,0,stout in his besottedness,stout in his besottedness,,
Novel10,Novel10_roles.csv,Novel10,36,0,0,His brief favour with the Duke,His brief favour with the Duke | it | its favour | my favour | your favour,,
Novel10,Novel10_roles.csv,Novel10,37,0,0,his besottedness,his besottedness,,
Novel10,Novel10_roles.csv,Novel10,38,1,0,the Duke,the Duke | the duke | the duke | I | my,,
Novel10,Novel10_roles.csv,Novel10,39,1,0,"` Here dieth your favour , '","` Here dieth your favour , ' | he , my lord | he | he",,
Novel10,Novel10_roles.csv,Novel10,40,0,0,Here dieth your favour,Here dieth your favour | It,,
Novel10,Novel10_roles.csv,Novel10,41,0,0,his heart to mourn,his heart to mourn,,
Novel10,Novel10_roles.csv,Novel10,42,1,0,"I ; and he , my lord","I ; and he , my lord",,
Novel10,Novel10_roles.csv,Novel10,43,1,0,"Joan to wife , and my Lord Foxham for a faithful patron","Joan to wife , and my Lord Foxham for a faithful patron | Dick and Joan",,
Novel10,Novel10_roles.csv,Novel10,44,1,1,Joan to wife,Joan to wife | My | Joanna | I | you | you | you | Joanna,Ally,
Novel10,Novel10_roles.csv,Novel10,45,1,1,my Lord Foxham for a faithful patron,my Lord Foxham for a faithful patron | he | Lord Foxham | his | he | Lord Foxham | he | I | He | Ye | you a | Lord Foxham | Lord Foxham | Lord Foxham | Lord Foxham,Ally,
Novel10,Novel10_roles.csv,Novel10,46,1,0,my,my | Your | your | you | you,,
Novel10,Novel10_roles.csv,Novel10,47,0,0,a faithful patron,a faithful patron,,
Novel10,Novel10_roles.csv,Novel10,48,0,0,a most assured impertinence,a most assured impertinence,,
Novel10,Novel10_roles.csv,Novel10,49,0,0,the future,the future,,
Novel10,Novel10_roles.csv,Novel10,50,0,0,the past,the past,,
Novel10,Novel10_roles.csv,Novel10,51,0,0,little to regret,little to regret,,
Novel10,Novel10_roles.csv,Novel10,52,0,0,the rood,the rood | he so,,
Novel10,Novel10_roles.csv,Novel10,53,0,0,the solemn light of the morning,the solemn light of the morning,,
Novel10,Novel10_roles.csv,Novel10,54,0,0,`` Said he so,`` Said he so,,
Novel10,Novel10_roles.csv,Novel10,55,0,0,the east,the east,,
Novel10,Novel10_roles.csv,Novel10,56,1,1,the nowise loth Alicia,Alicia | Alicia | Alicia | I | Alicia | the nowise loth Alicia,Ally,
Novel10,Novel10_roles.csv,Novel10,57,0,0,this,this,,
Novel10,Novel10_roles.csv,Novel10,58,0,0,a little scathing wind,a little scathing wind,,
Novel10,Novel10_roles.csv,Novel10,59,0,0,the frozen snow,the frozen snow | the snow | the snow | the snow,,
Novel10,Novel10_roles.csv,Novel10,60,0,0,"`` A prisoner of Sir Richard 's , ''","`` A prisoner of Sir Richard 's , ''",,
Novel10,Novel10_roles.csv,Novel10,61,0,0,A prisoner of Sir Richard 's,A prisoner of Sir Richard 's,,
Novel10,Novel10_roles.csv,Novel10,62,0,0,his eye,his eye,,
Novel10,Novel10_roles.csv,Novel10,63,0,0,Lord Foxham ; `` Mistress Alicia Risingham,Lord Foxham ; `` Mistress Alicia Risingham,,
Novel10,Novel10_roles.csv,Novel10,64,0,0,The figure,a figure | The figure | its | It,,
Novel10,Novel10_roles.csv,Novel10,65,0,0,a tree,a tree,,
Novel10,Novel10_roles.csv,Novel10,66,0,0,a sure man,a sure man,,
Novel10,Novel10_roles.csv,Novel10,67,0,0,its hand,its hand | his hand,,
Novel10,Novel10_roles.csv,Novel10,68,0,0,a dumb person,a dumb person,,
Novel10,Novel10_roles.csv,Novel10,69,1,1,"Hamley , all jealousy forgotten","my kinsman , Hamley , an it | my kinsman | Hamley , an it | Hamley | He | Hamley , all jealousy forgotten | Hamley",Ally,
Novel10,Novel10_roles.csv,Novel10,70,1,0,a pilgrim,a pilgrim | He | him | his,,
Novel10,Novel10_roles.csv,Novel10,71,0,0,the hood,the hood,,
Novel10,Novel10_roles.csv,Novel10,72,0,0,an it,an it,,
Novel10,Novel10_roles.csv,Novel10,73,0,0,His face,the face | His face | his face,,
Novel10,Novel10_roles.csv,Novel10,74,0,0,an instant,an instant,,
Novel10,Novel10_roles.csv,Novel10,75,1,0,your,your | them,,
Novel10,Novel10_roles.csv,Novel10,76,1,1,Sir Daniel,Sir Daniel | Sir Daniel | Daniel | your | Sir Daniel | Daniel | me | Sir Daniel | I | I | I | I | I | Sir Daniel | Daniel | Sir Daniel | Daniel | my | I | his | him on the snow | I | myself | I | Sir Daniel | Sir Daniel | Sir Daniel | Daniel | his,Villain,
Novel10,Novel10_roles.csv,Novel10,77,0,0,the cause,the cause | It,,
Novel10,Novel10_roles.csv,Novel10,78,0,0,his sword,his sword | it | his sword,,
Novel10,Novel10_roles.csv,Novel10,79,1,1,Ye,"the knight , putting his hand in his bosom , as if to seize a hidden weapon | the knight | his | his | his | the knight | me | I | I | Ye | the knight | ye | the knight , with an uneasy semblance of a laugh | the knight | the knight",,"Word, not character"
Novel10,Novel10_roles.csv,Novel10,80,1,0,you,you | My | her,,
Novel10,Novel10_roles.csv,Novel10,81,0,0,his bosom,his bosom,,
Novel10,Novel10_roles.csv,Novel10,82,1,0,"`` My lord duke , ''","`` My lord duke , '' | my",,
Novel10,Novel10_roles.csv,Novel10,83,0,0,a hidden weapon,a hidden weapon,,
Novel10,Novel10_roles.csv,Novel10,84,0,0,his approach,his approach,,
Novel10,Novel10_roles.csv,Novel10,85,0,0,a perfect consternation,a perfect consternation,,
Novel10,Novel10_roles.csv,Novel10,86,0,0,her tongue,her tongue,,
Novel10,Novel10_roles.csv,Novel10,87,0,0,the fallen,the fallen | the | the,,
Novel10,Novel10_roles.csv,Novel10,88,1,0,my mistress,my mistress,,
Novel10,Novel10_roles.csv,Novel10,89,0,0,no war,no war | it,,
Novel10,Novel10_roles.csv,Novel10,90,1,0,Your life,your life | Your life,,
Novel10,Novel10_roles.csv,Novel10,91,1,1,The lad,the lad | the lad who had spared him | The lad | him | his | him | he | his,,
Novel10,Novel10_roles.csv,Novel10,92,1,0,we,we,,
Novel10,Novel10_roles.csv,Novel10,93,1,0,your,your,,
Novel10,Novel10_roles.csv,Novel10,94,1,0,"Ladies , and you , my lord","Ladies , and you , my lord",,
Novel10,Novel10_roles.csv,Novel10,95,1,0,"you , my lord","Ladies | you , my lord",,
Novel10,Novel10_roles.csv,Novel10,96,1,0,you,you | you,,
Novel10,Novel10_roles.csv,Novel10,97,0,0,Nay -- self-defence,Nay -- self-defence,,
Novel10,Novel10_roles.csv,Novel10,98,0,0,"boy , the news of this battle , and the presence of yon crooked devil here in mine own wood","boy , the news of this battle , and the presence of yon crooked devil here in mine own wood",,
Novel10,Novel10_roles.csv,Novel10,99,0,0,"the news of this battle , and the presence of yon crooked devil here in mine own wood","the news of this battle , and the presence of yon crooked devil here in mine own wood",,
Novel10,Novel10_roles.csv,Novel10,100,0,0,a sudden change to grave courtesy,a sudden change to grave courtesy,,
Novel10,Novel10_roles.csv,Novel10,101,0,0,the news of this battle,the news of this battle,,
Novel10,Novel10_roles.csv,Novel10,102,0,0,this battle,this battle,,
Novel10,Novel10_roles.csv,Novel10,103,0,0,the presence of yon crooked devil here in mine own wood,the presence of yon crooked devil here in mine own wood,,
Novel10,Novel10_roles.csv,Novel10,104,1,0,yon crooked devil,yon crooked devil,,
Novel10,Novel10_roles.csv,Novel10,105,0,0,"A captain , in the time of war","A captain , in the time of war",,
Novel10,Novel10_roles.csv,Novel10,106,1,1,A captain,Ally,,
Novel10,Novel10_roles.csv,Novel10,107,0,0,Burgundy,Burgundy,,
Novel10,Novel10_roles.csv,Novel10,108,0,0,the time of war,the time of war,,
Novel10,Novel10_roles.csv,Novel10,109,0,0,France,France,,
Novel10,Novel10_roles.csv,Novel10,110,0,0,his hours,his hours,,
Novel10,Novel10_roles.csv,Novel10,111,0,0,Holywood for sanctuary ; thence,Holywood for sanctuary ; thence | Holywood | Holywood | it | Holywood | Holywood | Holywood,,
Novel10,Novel10_roles.csv,Novel10,112,0,0,Ye,a very handsome salutation | Ye,,
Novel10,Novel10_roles.csv,Novel10,113,0,0,Burgundy or France,Burgundy or France,,
Novel10,Novel10_roles.csv,Novel10,114,1,0,his officers,his officers,,
Novel10,Novel10_roles.csv,Novel10,115,0,0,a trifle,It | a trifle,,
Novel10,Novel10_roles.csv,Novel10,116,0,0,my marriage morn,this | my marriage morn,,
Novel10,Novel10_roles.csv,Novel10,117,1,0,sun that is to rise will make the brightest day that ever shone for me,my | sun that is to rise will make the brightest day that ever shone for me | me | my | I | myself | I | I | I | me | I | I | I | my,,
Novel10,Novel10_roles.csv,Novel10,118,1,0,we no more,your | we no more | they | they | their | them,,
